BLOCKCHAIN,TOKEN_NAME,TOKEN_SYMBOL,TOKEN_ADDRESS,TOKEN_DECIMALS,INS_TIME
binance-smart-chain,nfty,NFTY,0x5774b2fc3e91af89f89141eacf76545e74265982,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ebox,EBOX,0x33840024177a7daca3468912363bed8b425015c5,18,2024-01-10T08:02:59.022Z
binance-smart-chain,banksocial,BSL,0x0af55d5ff28a3269d69b98680fd034f115dd53ac,8,2024-01-10T08:02:59.022Z
binance-smart-chain,polkacity,POLC,0x6ae9701b9c423f40d54556c9a443409d79ce170a,18,2024-01-10T08:02:59.022Z
binance-smart-chain,singularitydao,SDAO,0x90ed8f1dc86388f14b64ba8fb4bbd23099f18240,18,2024-01-10T08:02:59.022Z
binance-smart-chain,channels,CAN,0xde9a73272bc2f28189ce3c243e36fafda2485212,18,2024-01-10T08:02:59.022Z
binance-smart-chain,pop-network,POP,0x1bb76a939d6b7f5be6b95c4f9f822b02b4d62ced,18,2024-01-10T08:02:59.022Z
binance-smart-chain,newscrypto-coin,NWC,0x968f6f898a6df937fc1859b323ac2f14643e3fed,18,2024-01-10T08:02:59.022Z
binance-smart-chain,enjinstarter,EJS,0x09f423ac3c9babbff6f94d372b16e4206e71439f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,blockchain-monster-hunt,BCMC,0xc10358f062663448a3489fc258139944534592ac,18,2024-01-10T08:02:59.022Z
binance-smart-chain,highstreet,HIGH,0x5f4bde007dc06b867f86ebfe4802e34a1ffeed63,18,2024-01-10T08:02:59.022Z
binance-smart-chain,rocki,ROCKI,0xa01000c52b234a92563ba61e5649b7c76e1ba0f3,18,2024-01-10T08:02:59.022Z
binance-smart-chain,cloutcontracts,CCS,0x3e3b357061103dc040759ac7dceeaba9901043ad,0,2024-01-10T08:02:59.022Z
binance-smart-chain,napoleon-x,NPX,0xd8cb4c2369db13c94c90c7fd3bebc9757900ee6b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ridotto,RDT,0xe9c64384deb0c2bf06d991a8d708c77eb545e3d5,18,2024-01-10T08:02:59.022Z
binance-smart-chain,royale,ROYA,0x99415856b37be9e75c0153615c7954f9ddb97a6e,18,2024-01-10T08:02:59.022Z
binance-smart-chain,rbx,RBX,0xace3574b8b054e074473a9bd002e5dc6dd3dff1b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ormeus-ecosystem,ECO,0xede2f059545e8cde832d8da3985caacf795b8765,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ormeus-coin,ORME,0x7e2afe446a30fa67600a5174df7f4002b8e15b03,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ormeus-cash,OMC,0x5d2f9a9df1ba3c8c00303d0b4c431897ebc6626a,18,2024-01-10T08:02:59.022Z
binance-smart-chain,frax,FRAX,0x90c97f71e18723b0cf0dfa30ee176ab653e89f40,18,2024-01-10T08:02:59.022Z
binance-smart-chain,shih-tzu,SHIH,0x1e8150ea46e2a7fbb795459198fbb4b35715196c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,hi-dollar,HI,0x77087ab5df23cfb52449a188e80e9096201c2097,18,2024-01-10T08:02:59.022Z
binance-smart-chain,dose,DOSE,0x7837fd820ba38f95c54d6dac4ca3751b81511357,18,2024-01-10T08:02:59.022Z
binance-smart-chain,triall,TRL,0xe2eb47954e821dc94e19013677004cd59be0b17f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,don-key,DON,0x86b3f23b6e90f5bbfac59b5b2661134ef8ffd255,18,2024-01-10T08:02:59.022Z
binance-smart-chain,upfire,UPR,0xf720e38f678b29b243f7d53b56acbf5de98f2385,18,2024-01-10T08:02:59.022Z
binance-smart-chain,shibaken-finance,SHIBAKEN,0xa0cb0ce7c6d93a7ebd72952feb4407dddee8a194,0,2024-01-10T08:02:59.022Z
binance-smart-chain,yel-finance,YEL,0xd3b71117e6c1558c1553305b44988cd944e97300,18,2024-01-10T08:02:59.022Z
binance-smart-chain,demeter-usd,DUSD,0x22fda23aed456f2de139c6240f0776ef031c8b6b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,bilira,TRYB,0xc1fdbed7dac39cae2ccc0748f7a80dc446f6a594,6,2024-01-10T08:02:59.022Z
binance-smart-chain,envoy,ENV,0x4d6b129db8a502b85fedc3443fa4f58b50327238,18,2024-01-10T08:02:59.022Z
binance-smart-chain,carbon-protocol,SWTH,0xc0ecb8499d8da2771abcbf4091db7f65158f1468,8,2024-01-10T08:02:59.022Z
binance-smart-chain,xaya,WCHI,0x22648c12acd87912ea1710357b1302c6a4154ebc,8,2024-01-10T08:02:59.022Z
binance-smart-chain,cross-chain-bridge,BRIDGE,0x92868a5255c628da08f550a858a802f5351c5223,18,2024-01-10T08:02:59.022Z
binance-smart-chain,zap,ZAP,0xc5326b32e8baef125acd68f8bc646fd646104f1c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,chronicle,XNL,0x5f26fa0c2ee5d3c0323d861d0c503f31ac212662,18,2024-01-10T08:02:59.022Z
binance-smart-chain,dehive,DHV,0x58759dd469ae5631c42cf8a473992335575b58d7,18,2024-01-10T08:02:59.022Z
binance-smart-chain,wazirx,WRX,0x8e17ed70334c87ece574c9d537bc153d8609e2a3,8,2024-01-10T08:02:59.022Z
binance-smart-chain,lokr,LKR,0xa5ff48e326958e0ce6fdf9518de561f2b5f57da3,18,2024-01-10T08:02:59.022Z
binance-smart-chain,radar,RADAR,0xf03a2dc374d494fbe894563fe22ee544d826aa50,18,2024-01-10T08:02:59.022Z
binance-smart-chain,medicalveda,MVEDA,0x23316e6b09e8f4f67b95d53b4f1e59d1fb518f29,8,2024-01-10T08:02:59.022Z
binance-smart-chain,gamee,GMEE,0x84e9a6f9d240fdd33801f7135908bfa16866939a,18,2024-01-10T08:02:59.022Z
binance-smart-chain,asian-fintech,AFIN,0xb955b4cab9aa3b49e23aeb5204ebc5ff6678e86d,18,2024-01-10T08:02:59.022Z
binance-smart-chain,yield-protocol,YIELD,0xf9d906a8dd25c4a4966bc075cdc946702219e62c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,kardiachain,KAI,0x39ae8eefb05138f418bb27659c21632dc1ddab10,18,2024-01-10T08:02:59.022Z
binance-smart-chain,the-husl,HUSL,0x284ac5af363bde6ef5296036af8fb0e9cc347b41,18,2024-01-10T08:02:59.022Z
binance-smart-chain,cratos,CRTS,0x678e840c640f619e17848045d23072844224dd37,18,2024-01-10T08:02:59.022Z
binance-smart-chain,kiro,KIRO,0xf83c0f6d3a5665bd7cfdd5831a856d85942bc060,18,2024-01-10T08:02:59.022Z
binance-smart-chain,meta-doge,METADOGE,0x8530b66ca3ddf50e0447eae8ad7ea7d5e62762ed,18,2024-01-10T08:02:59.022Z
binance-smart-chain,bepay-finance,BECOIN,0x8f081eb884fd47b79536d28e2dd9d4886773f783,6,2024-01-10T08:02:59.022Z
binance-smart-chain,merit-circle,MC,0x949d48eca67b17269629c7194f4b727d4ef9e5d6,18,2024-01-10T08:02:59.022Z
binance-smart-chain,rikkei-finance,RIFI,0xe17fbdf671f3cce0f354cacbd27e03f4245a3ffe,18,2024-01-10T08:02:59.022Z
binance-smart-chain,pawtocol,UPI,0x0d35a2b85c5a63188d566d104bebf7c694334ee4,18,2024-01-10T08:02:59.022Z
binance-smart-chain,dingocoin,DINGO,0x9b208b117b2c4f76c1534b6f006b033220a681a4,8,2024-01-10T08:02:59.022Z
binance-smart-chain,metafabric,FABRIC,0x73ff5dd853cb87c144f463a555dce0e43954220d,18,2024-01-10T08:02:59.022Z
binance-smart-chain,recharge,RCG,0x2d94172436d869c1e3c094bead272508fab0d9e3,18,2024-01-10T08:02:59.022Z
binance-smart-chain,bitlocus,BTL,0x51e7b598c9155b9dccb04eb42519f6eec9c841e9,6,2024-01-10T08:02:59.022Z
binance-smart-chain,weth,WETH,0x2170ed0880ac9a755fd29b2688956bd959f933f8,18,2024-01-10T08:02:59.022Z
binance-smart-chain,shill-token,SHILL,0xfb9c339b4bace4fe63ccc1dd9a3c3c531441d5fe,18,2024-01-10T08:02:59.022Z
binance-smart-chain,cryptocart-v2,CCV2,0x612e1726435fe38dd49a0b35b4065b56f49c8f11,18,2024-01-10T08:02:59.022Z
binance-smart-chain,unbound-finance,UNB,0x301af3eff0c904dc5ddd06faa808f653474f7fcc,18,2024-01-10T08:02:59.022Z
binance-smart-chain,wrapped-solana,SOL,0x570a5d26f7765ecb712c0924e4de545b89fd43df,18,2024-01-10T08:02:59.022Z
binance-smart-chain,matrix-labs,MATRIX,0xc32bb619966b9a56cf2472528a36fd099ce979e0,18,2024-01-10T08:02:59.022Z
binance-smart-chain,label-foundation,LBL,0x77edfae59a7948d66e9911a30cc787d2172343d4,18,2024-01-10T08:02:59.022Z
binance-smart-chain,oobit,OBT,0x07f9702ce093db82dfdc92c2c6e578d6ea8d5e22,18,2024-01-10T08:02:59.022Z
binance-smart-chain,fabwelt,WELT,0x1785113910847770290f5f840b4c74fc46451201,18,2024-01-10T08:02:59.022Z
binance-smart-chain,rainmaker-games,RAIN,0x6bcd897d4ba5675f860c7418ddc034f6c5610114,18,2024-01-10T08:02:59.022Z
binance-smart-chain,deeper-network,DPR,0xa0a2ee912caf7921eaabc866c6ef6fec8f7e90a4,18,2024-01-10T08:02:59.022Z
binance-smart-chain,fusion,FSN,0xfa4fa764f15d0f6e20aaec8e0d696870e5b77c6e,18,2024-01-10T08:02:59.022Z
binance-smart-chain,paraswap,PSP,0xcafe001067cdef266afb7eb5a286dcfd277f3de5,18,2024-01-10T08:02:59.022Z
binance-smart-chain,homeros,HMR,0x32d12029f62260e239b5b5c8f0bea9cb382cfdd6,18,2024-01-10T08:02:59.022Z
binance-smart-chain,hanu-yokia,HANU,0xdae4f1dca49408288b55250022f67195eff2445a,12,2024-01-10T08:02:59.022Z
binance-smart-chain,frapped-usdt,FUSDT,0x049d68029688eabf473097a2fc38ef61633a3c7a,6,2024-01-10T08:02:59.022Z
binance-smart-chain,aluna,ALN,0xf44fb887334fa17d2c5c0f970b5d320ab53ed557,18,2024-01-10T08:02:59.022Z
binance-smart-chain,true-pnl,PNL,0xb346c52874c7023df183068c39478c3b7b2515bc,18,2024-01-10T08:02:59.022Z
binance-smart-chain,prom,PROM,0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5,18,2024-01-10T08:02:59.022Z
binance-smart-chain,playnity,PLY,0x5f39dd1bb6db20f3e792c4489f514794cac6392c,6,2024-01-10T08:02:59.022Z
binance-smart-chain,multichain,MULTI,0x9fb9a33956351cf4fa040f65a13b835a3c8764e3,18,2024-01-10T08:02:59.022Z
binance-smart-chain,gamestation,GAMER,0x3f6b3595ecf70735d3f48d69b09c4e4506db3f47,18,2024-01-10T08:02:59.022Z
binance-smart-chain,etherland,ELAND,0x708cb02ad77e1b245b1640cee51b3cc844bcaef4,18,2024-01-10T08:02:59.022Z
binance-smart-chain,wrapped-egld,WEGLD,0xbf7c81fff98bbe61b40ed186e4afd6ddd01337fe,18,2024-01-10T08:02:59.022Z
binance-smart-chain,numbers-protocol,NUM,0xeceb87cf00dcbf2d4e2880223743ff087a995ad9,18,2024-01-10T08:02:59.022Z
binance-smart-chain,winkies,WNK,0xb160a5f19ebccd8e0549549327e43ddd1d023526,18,2024-01-10T08:02:59.022Z
binance-smart-chain,cherry-network,CHER,0x8f36cc333f55b09bb71091409a3d7ade399e3b1c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,velo,VELO,0xf486ad071f3bee968384d2e39e2d8af0fcf6fd46,18,2024-01-10T08:02:59.022Z
binance-smart-chain,gather,GTH,0xeb986da994e4a118d5956b02d8b7c3c7ce373674,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ttcoin,TC,0x659049786cb66e4486b8c0e0ccc90a5929a21162,4,2024-01-10T08:02:59.022Z
binance-smart-chain,blockchainspace,GUILD,0x0565805ca3a4105faee51983b0bd8ffb5ce1455c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,starbots,BOT,0xdbccd9131405dd1fe7320090af337952b9845dfa,8,2024-01-10T08:02:59.022Z
binance-smart-chain,bit-store,STORE,0x65d9033cff96782394dab5dbef17fa771bbe1732,18,2024-01-10T08:02:59.022Z
binance-smart-chain,meter-governance,MTRG,0xbd2949f67dcdc549c6ebe98696449fa79d988a9f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,terrausd-wormhole,UST,0x3d4350cd54aef9f9b2c29435e0fa809957b3f30a,6,2024-01-10T08:02:59.022Z
binance-smart-chain,mvl,MVL,0x5f588efaf8eb57e3837486e834fc5a4e07768d98,18,2024-01-10T08:02:59.022Z
binance-smart-chain,defactor,FACTR,0xdefac16715671b7b6aeefe012125f1e19ee4b7d7,18,2024-01-10T08:02:59.022Z
binance-smart-chain,sol-wormhole,SOL,0xfa54ff1a158b5189ebba6ae130ced6bbd3aea76e,9,2024-01-10T08:02:59.022Z
binance-smart-chain,radpie,RDP,0x27c073e8427aa493a90b8dc8b73a89e670fd77bb,18,2024-01-10T08:02:59.022Z
binance-smart-chain,avalanche-wormhole,AVAX,0x96412902aa9aff61e13f085e70d3152c6ef2a817,18,2024-01-10T08:02:59.022Z
binance-smart-chain,bridged-tether-wormhole,USDTSO,0x49d5cc521f75e13fa8eb4e89e9d381352c897c96,6,2024-01-10T08:02:59.022Z
binance-smart-chain,mimir,MIMIR,0x336f5a68fd46a25056a6c1d9c06072c691486acc,18,2024-01-10T08:02:59.022Z
binance-smart-chain,moon-rabbit,AAA,0xa39bf0446268d99c5c0a85ecf92970611912d386,18,2024-01-10T08:02:59.022Z
binance-smart-chain,solchicks,CHICKS,0xa91c7bc1e07996a188c1a5b1cfdff450389d8acf,8,2024-01-10T08:02:59.022Z
binance-smart-chain,axie-infinity-shard-wormhole,AXSET,0x556b60c53fbc1518ad17e03d52e47368dd4d81b3,18,2024-01-10T08:02:59.022Z
binance-smart-chain,bridged-tether-wormhole-ethereum,USDTET,0x524bc91dc82d6b90ef29f76a3ecaabafffd490bc,6,2024-01-10T08:02:59.022Z
binance-smart-chain,bridged-usd-coin-wormhole-ethereum,USDCET,0xb04906e95ab5d797ada81508115611fee694c2b3,6,2024-01-10T08:02:59.022Z
binance-smart-chain,bridged-usd-coin-wormhole-pos,USDCPO,0x672147dd47674757c457eb155baa382cc10705dd,6,2024-01-10T08:02:59.022Z
binance-smart-chain,ethereum-wormhole,ETH,0x4db5a66e937a9f4473fa95b1caf1d1e1d62e29ea,18,2024-01-10T08:02:59.022Z
binance-smart-chain,paper,PAPER,0xe239b561369aef79ed55dfdded84848a3bf60480,18,2024-01-10T08:02:59.022Z
binance-smart-chain,dia,DIA,0x99956d38059cf7beda96ec91aa7bb2477e0901dd,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ultron,ULX,0xd983ab71a284d6371908420d8ac6407ca943f810,18,2024-01-10T08:02:59.022Z
binance-smart-chain,lido-dao-wormhole,LDO,0x986854779804799c1d68867f5e03e601e781e41b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,floki,FLOKI,0xfb5b838b6cfeedc2873ab27866079ac55363d37e,9,2024-01-10T08:02:59.022Z
binance-smart-chain,asia-coin,ASIA,0xebaffc2d2ea7c66fb848c48124b753f93a0a90ec,18,2024-01-10T08:02:59.022Z
binance-smart-chain,streamr,DATA,0x0864c156b3c5f69824564dec60c629ae6401bf2a,18,2024-01-10T08:02:59.022Z
binance-smart-chain,metagaming-guild,MGG,0x6125adcab2f171bc70cfe2caecfec5509273a86a,18,2024-01-10T08:02:59.022Z
binance-smart-chain,blockasset,BLOCK,0xbc7a566b85ef73f935e640a06b5a8b031cd975df,6,2024-01-10T08:02:59.022Z
binance-smart-chain,matic-wormhole,MATICPO,0xc836d8dc361e44dbe64c4862d55ba041f88ddd39,18,2024-01-10T08:02:59.022Z
binance-smart-chain,shiba-inu-wormhole,SHIB,0xb1547683da678f2e1f003a780143ec10af8a832b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,foho-coin,FOHO,0xbb9f216bac27046c6b8bdaae660b761b851ab068,8,2024-01-10T08:02:59.022Z
binance-smart-chain,gamercoin,GHX,0xbd7b8e4de08d9b01938f7ff2058f110ee1e0e8d4,18,2024-01-10T08:02:59.022Z
binance-smart-chain,allbridge,ABR,0x68784ffaa6ff05e3e04575df77960dc1d9f42b4a,18,2024-01-10T08:02:59.022Z
binance-smart-chain,occamfi,OCC,0x2a4dffa1fa0f86ce7f0982f88aecc199fb3476bc,18,2024-01-10T08:02:59.022Z
binance-smart-chain,bit2me,B2M,0x6e2a5ea25b161befa6a8444c71ae3a89c39933c6,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ice-net,ICE,0xdc7da87115d4464e8aac99920a533d401bf72a50,18,2024-01-10T08:02:59.022Z
binance-smart-chain,polkafantasy,XP,0x180cfbe9843d79bcafcbcdf23590247793dfc95b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,immortl-old,IMRTL,0x170dc35c5b58aededc81960691eb4b389eba9e95,18,2024-01-10T08:02:59.022Z
binance-smart-chain,yoshi-exchange,YOSHI,0x4374f26f0148a6331905edf4cd33b89d8eed78d1,18,2024-01-10T08:02:59.022Z
binance-smart-chain,mettalex,MTLX,0x5921dee8556c4593eefcfad3ca5e2f618606483b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,xy-finance,XY,0x666666661f9b6d8c581602aaa2f76cbead06c401,18,2024-01-10T08:02:59.022Z
binance-smart-chain,orion-money,ORION,0x3dcb18569425930954feb191122e574b87f66abd,18,2024-01-10T08:02:59.022Z
binance-smart-chain,dafi-protocol,DAFI,0x4e0fe270b856eebb91fb4b4364312be59f499a3f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,spherium,SPHRI,0x8ea93d00cc6252e2bd02a34782487eed65738152,18,2024-01-10T08:02:59.022Z
binance-smart-chain,lunr,LUNR,0x37807d4fbeb84124347b8899dd99616090d3e304,4,2024-01-10T08:02:59.022Z
binance-smart-chain,hillstone-finance,HSF,0xda8929a6338f408cc78c1845fb4f71bffd2cfcfb,18,2024-01-10T08:02:59.022Z
binance-smart-chain,credefi,CREDI,0x2235e79086dd23135119366da45851c741874e5b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,aurox,URUS,0xc6dddb5bc6e61e0841c54f3e723ae1f3a807260b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,stobox,STBU,0xb0c4080a8fa7afa11a09473f3be14d44af3f8743,18,2024-01-10T08:02:59.022Z
binance-smart-chain,crosschain-iotx,CIOTX,0x2aaf50869739e317ab80a57bf87caa35f5b60598,18,2024-01-10T08:02:59.022Z
binance-smart-chain,archangel,ARCHA,0xb0ff8188f374902bb180bd186d17967b5b1188f2,9,2024-01-10T08:02:59.022Z
binance-smart-chain,chihiro-inu,CHIRO,0x35156b404c3f9bdaf45ab65ba315419bcde3775c,9,2024-01-10T08:02:59.022Z
binance-smart-chain,tiger-king-coin,TKING,0x9b4bdddaeb68d85b0848bab7774e6855439fd94e,18,2024-01-10T08:02:59.022Z
binance-smart-chain,gem-exchange-and-trading,GXT,0x3107c0a1126268ca303f8d99c712392fa596e6d7,18,2024-01-10T08:02:59.022Z
binance-smart-chain,wrapped-telos,WTLOS,0xb6c53431608e626ac81a9776ac3e999c5556717c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,reflex,RFX,0xb44c63a09adf51f5e62cc7b63628b1b789941fa0,9,2024-01-10T08:02:59.022Z
binance-smart-chain,xido-finance,XIDO,0x3764bc0de9b6a68c67929130aaec16b6060cab8c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,dextools,DEXT,0xe91a8d2c584ca93c7405f15c22cdfe53c29896e3,18,2024-01-10T08:02:59.022Z
binance-smart-chain,definity,DEFX,0xbe4cb2c354480042a39350a0c6c26bf54786539f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,elyfi,ELFI,0x6c619006043eab742355395690c7b42d3411e8c0,18,2024-01-10T08:02:59.022Z
binance-smart-chain,tokoin,TOKO,0x45f7967926e95fd161e56ed66b663c9114c5226f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,spacedawgs,DAWGS,0x222cf80a8514f8ce551c06d1b8d01db3678688ad,9,2024-01-10T08:02:59.022Z
binance-smart-chain,defiato,DFIAT,0xf64ed9ad397a1ae657f31131d4b189220a7f1cc7,18,2024-01-10T08:02:59.022Z
binance-smart-chain,0x-nodes,BIOS,0xcf87d3d50a98a7832f5cfdf99ae1b88c7cfba4a7,18,2024-01-10T08:02:59.022Z
binance-smart-chain,kiba-inu,KIBA,0xc3afde95b6eb9ba8553cdaea6645d45fb3a7faf5,18,2024-01-10T08:02:59.022Z
binance-smart-chain,jarvis-synthetic-euro,JEUR,0x23b8683ff98f9e4781552dfe6f12aa32814924e8,18,2024-01-10T08:02:59.022Z
binance-smart-chain,jarvis-synthetic-british-pound,JGBP,0x048e9b1ddf9ebbb224812372280e94ccac443f9e,18,2024-01-10T08:02:59.022Z
binance-smart-chain,jarvis-synthetic-swiss-franc,JCHF,0x7c869b5a294b1314e985283d01c702b62224a05f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,buying-com,BUY,0x40225c6277b29bf9056b4acb7ee1512cbff11671,18,2024-01-10T08:02:59.022Z
binance-smart-chain,signata,SATA,0x6b1c8765c7eff0b60706b0ae489eb9bb9667465a,18,2024-01-10T08:02:59.022Z
binance-smart-chain,microtuber,MCT,0x8038b1f3eb4f70436569618530ac96b439d67bae,18,2024-01-10T08:02:59.022Z
binance-smart-chain,mai,MIMATIC,0x3f56e0c36d275367b8c502090edf38289b3dea0d,18,2024-01-10T08:02:59.022Z
binance-smart-chain,gmt,GMT,0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1,8,2024-01-10T08:02:59.022Z
binance-smart-chain,riodefi,RFUEL,0x69a1913d334b524ea1632461c78797c837ca9fa6,18,2024-01-10T08:02:59.022Z
binance-smart-chain,minato,MNTO,0x854a63b35b70a7becbed508ff0b6ff5038d0c917,18,2024-01-10T08:02:59.022Z
binance-smart-chain,aave,AAVE,0xfb6115445bff7b52feb98650c87f44907e58f802,18,2024-01-10T08:02:59.022Z
binance-smart-chain,iotexpad,TEX,0x049dd7532148826cde956c7b45fec8c30b514052,18,2024-01-10T08:02:59.022Z
binance-smart-chain,peakdefi,PEAK,0x630d98424efe0ea27fb1b3ab7741907dffeaad78,8,2024-01-10T08:02:59.022Z
binance-smart-chain,overnight-fi-usd,USD+,0xe80772eaf6e2e18b651f160bc9158b2a5cafca65,6,2024-01-10T08:02:59.022Z
binance-smart-chain,coinwealth,CNW,0x433fce7dfbec729a79999eaf056cb073b2153eba,6,2024-01-10T08:02:59.022Z
binance-smart-chain,dohrnii,DHN,0xff8bbc599ea030aa69d0298035dfe263740a95bc,18,2024-01-10T08:02:59.022Z
binance-smart-chain,life-crypto,LIFE,0x82190d28e710ea9c029d009fad951c6f1d803bb3,18,2024-01-10T08:02:59.022Z
binance-smart-chain,shirtum,SHI,0x7269d98af4aa705e0b1a5d8512fadb4d45817d5a,18,2024-01-10T08:02:59.022Z
binance-smart-chain,avocado-dao,AVG,0xa41f142b6eb2b164f8164cae0716892ce02f311f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,apenft,NFT,0x20ee7b720f4e4c4ffcb00c4065cdae55271aecca,6,2024-01-10T08:02:59.022Z
binance-smart-chain,polysports,PS1,0x6451c6484d23889003c20be51819d6aa7dbd2b35,18,2024-01-10T08:02:59.022Z
binance-smart-chain,linear,LINA,0x762539b45a1dcce3d36d080f74d1aed37844b878,18,2024-01-10T08:02:59.022Z
binance-smart-chain,betero,BTE,0x7faaf8d4c411218415d9d3f82d56214658349dbb,18,2024-01-10T08:02:59.022Z
binance-smart-chain,metashooter,MHUNT,0x2c717059b366714d267039af8f59125cadce6d8c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,wfdp,WFDP,0x8cd29d79f9376f353c493a7f2ff9d27df8d372de,18,2024-01-10T08:02:59.022Z
binance-smart-chain,wrapped-near,WNEAR,0x1fa4a73a3f0133f0025378af00236f3abdee5d63,18,2024-01-10T08:02:59.022Z
binance-smart-chain,american-shiba,USHIBA,0x01e04c6e0b2c93bb4f8ee4b71072b861f9352660,18,2024-01-10T08:02:59.022Z
binance-smart-chain,kaizen-finance,KZEN,0x4550003152f12014558e5ce025707e4dd841100f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,unlock-maverick,UNKMAV,0x1a57d349aa36e54e5a36fd99d93d27fd42f71491,18,2024-01-10T08:02:59.022Z
binance-smart-chain,staked-ethos-reserve-note,STERN,0x34a279ece38f260a28c8872f416319e9b6aa428e,18,2024-01-10T08:02:59.022Z
binance-smart-chain,ageur,AGEUR,0x12f31b73d812c6bb0d735a218c086d44d5fe5f89,18,2024-01-10T08:02:59.022Z
binance-smart-chain,archethic,UCO,0xb001f1e7c8bda414ac7cf7ecba5469fe8d24b6de,18,2024-01-10T08:02:59.022Z
binance-smart-chain,usdd,USDD,0xd17479997f34dd9156deef8f95a52d81d265be9c,18,2024-01-10T08:02:59.022Z
binance-smart-chain,galxe,GAL,0xe4cc45bb5dbda06db6183e8bf016569f40497aa5,18,2024-01-10T08:02:59.022Z
binance-smart-chain,volt-inu,VOLT,0x7f792db54b0e580cdc755178443f0430cf799aca,9,2024-01-10T08:02:59.022Z
binance-smart-chain,colizeum,ZEUM,0x482e6bd0a178f985818c5dfb9ac77918e8412fba,18,2024-01-10T08:02:59.022Z
binance-smart-chain,digimetaverse,DGMV,0xe336a772532650bc82828e9620dd0d5a3b78bfe8,18,2024-01-10T08:02:59.022Z
binance-smart-chain,defichain,DFI,0x361c60b7c2828fcab80988d00d1d542c83387b50,18,2024-01-10T08:02:59.022Z
binance-smart-chain,magic-internet-money,MIM,0xfe19f0b51438fd612f6fd59c1dbb3ea319f433ba,18,2024-01-10T08:02:59.022Z
binance-smart-chain,justmoney,JM,0x388d819724dd6d71760a38f00dc01d310d879771,8,2024-01-10T08:02:59.022Z
binance-smart-chain,zelwin,ZLW,0x5dd1e31e1a0e2e077ac98d2a4b781f418ca50387,18,2024-01-10T08:02:59.022Z
binance-smart-chain,chex-token,CHEX,0x9ce84f6a69986a83d92c324df10bc8e64771030f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,obortech,OBOT,0xb5be8d87fce6ce87a24b90abdb019458a8ec31f9,18,2024-01-10T08:02:59.022Z
binance-smart-chain,vitamin-coin,VITC,0x7c3cc93f39f0dbc9e00f96d1fa4ea52e36b3476b,18,2024-01-10T08:02:59.022Z
binance-smart-chain,navcoin,NAV,0xbfef6ccfc830d3baca4f6766a0d4aaa242ca9f3d,8,2024-01-10T08:02:59.022Z
binance-smart-chain,position,POSI,0x5ca42204cdaa70d5c773946e69de942b85ca6706,18,2024-01-10T08:02:59.022Z
binance-smart-chain,axelar,AXL,0x8b1f4432f943c465a973fedc6d7aa50fc96f1f65,6,2024-01-10T08:02:59.022Z
binance-smart-chain,betswirl,BETS,0x94025780a1ab58868d9b2dbbb775f44b32e8e6e5,18,2024-01-10T08:02:59.022Z
binance-smart-chain,mixmarvel,MIX,0xcf1b55d79e824da0ae0652f96c66fe33263d743f,18,2024-01-10T08:02:59.022Z
binance-smart-chain,omnisea,OSEA,0x7b610012bdc4d6deba2c2d91684e408f40863429,18,2024-01-10T08:02:59.022Z
binance-smart-chain,mms-coin,MMSC,0x67db74b6d1ea807cb47248489c99d144323d348d,8,2024-01-10T08:02:59.022Z
binance-smart-chain,naxar,NAXAR,0x74d23db8fd35fd20e1964f7197147c8a22d92a8d,18,2024-01-10T08:02:59.022Z
binance-smart-chain,minto,BTCMT,0x410a56541bd912f9b60943fcb344f1e3d6f09567,18,2024-01-10T08:02:59.022Z
